step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,0.9247978361681305,"[107.600194848582, 82.16101776188418, 111.43074822562522, 91.04672345495439, 92.88834167702909]","[108.41142757233834, 80.12672507499038, 112.14381801398306, 93.30799512247735, 93.23382350623336]","[0.007539323928715211, -0.024759828228875076, 0.006399219243453493, 0.02483638709570622, 0.0037193238997150786]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19247178941382861, 0.1789179504288592, 0.21496144661228406, 0.21260306218040598, 0.20104575136462213]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.02633717568052826
90,0.9266703629734319,"[108.41142757233834, 80.12672507499038, 112.14381801398306, 93.30799512247735, 93.23382350623336]","[106.94468778476819, 78.69925168942879, 110.16556458095414, 92.4708711293585, 96.01192869329918]","[-0.013529383575282735, -0.017815196917453136, -0.01764032532566583, -0.00897162126375163, 0.029797181780065924]","[0.0, 0.16987228393554688, 0.4149535596370697, 0.0, 0.4151741564273834]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21178427901365193, 0.21411479293205338, 0.20044811554785916, 0.19476245531440112, 0.17889035719203455]","[0.0, 0.16987228393554688, 0.4149535596370697, 0.0, 0.4151741564273834]",0.0013127341685465052
91,0.9310201196924207,"[106.94468778476819, 78.69925168942879, 110.16556458095414, 92.4708711293585, 96.01192869329918]","[109.44088588736416, 76.18368903006018, 112.41050395231012, 92.41666942824888, 95.61750632645526]","[0.02334102005720657, -0.03196425131582938, 0.02037786834656768, -0.0005861489185475051, -0.004108055865681758]","[0.32066723704338074, 0.0, 0.0, 0.0, 0.6793327927589417]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19778269136949145, 0.20074942772099538, 0.20768166942497102, 0.18655395863516666, 0.20723225284937563]","[0.32066723704338074, 0.0, 0.0, 0.0, 0.6793327927589417]",0.0038018106021766203
92,0.9285657533708324,"[109.44088588736416, 76.18368903006018, 112.41050395231012, 92.41666942824888, 95.61750632645526]","[111.27605943384756, 75.98285268221464, 112.55482351925936, 92.87722246169672, 92.66046832378146]","[0.016768628393342432, -0.002636211903131823, 0.00128386193349389, 0.004983441150791577, -0.03092569672940373]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20584009393189398, 0.19869094088054548, 0.21728442103201942, 0.1951759681682975, 0.18300857598724368]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.00395442297626908
93,0.9285544581361651,"[111.27605943384756, 75.98285268221464, 112.55482351925936, 92.87722246169672, 92.66046832378146]","[112.2308871790138, 75.91600592061457, 110.80131228438248, 91.8134061208955, 94.44616622380074]","[0.008580711341003916, -0.0008797611466319989, -0.01557917448626124, -0.011454006834021665, 0.019271410260733424]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21016894061798366, 0.18565320202868993, 0.19978530780508338, 0.2159684977739345, 0.1884240517743086]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0005527325824028746
94,0.9438597029832531,"[112.2308871790138, 75.91600592061457, 110.80131228438248, 91.8134061208955, 94.44616622380074]","[111.40397861656065, 76.12084907828917, 112.62763620004715, 89.46593456082046, 93.4325131062885]","[-0.007367923244999352, 0.0026982868130445018, 0.01648287261234987, -0.02556785179044548, -0.010732602053007469]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21819531937593928, 0.19767548425707634, 0.1994405476479204, 0.18679370666036968, 0.19789494205869432]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.015176189512634435
95,0.9493576640855803,"[111.40397861656065, 76.12084907828917, 112.62763620004715, 89.46593456082046, 93.4325131062885]","[111.18299811774727, 76.56425127671524, 111.81584922491231, 89.2882656270305, 93.87414766943037]","[-0.001983596111714863, 0.005824977043674833, -0.007207706762956077, -0.001985883617738072, 0.004726776027521309]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19472457537587312, 0.19779591528067028, 0.19718651010717894, 0.20444058988647415, 0.2058524093498036]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.004513010637778831
96,0.9439315708976903,"[111.18299811774727, 76.56425127671524, 111.81584922491231, 89.2882656270305, 93.87414766943037]","[108.48485455472073, 76.22945258967462, 112.48179255382617, 87.94214224781867, 94.59899439311347]","[-0.02426759134673725, -0.0043727807881331245, 0.00595571498611383, -0.01507615104581353, 0.007721473288211202]","[0.0674930065870285, 0.9325070381164551, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1954853380814831, 0.18537780596340583, 0.1944447422614353, 0.21876364429563788, 0.20592846939803794]","[0.0674930065870285, 0.9325070381164551, 0.0, 0.0, 0.0]",-0.0069434174017455885
97,0.9419966566797335,"[108.48485455472073, 76.22945258967462, 112.48179255382617, 87.94214224781867, 94.59899439311347]","[108.97620200965972, 77.28942157782016, 111.50786698160417, 86.29911255085757, 95.07905833052438]","[0.0045291801971412415, 0.013904979665157875, -0.008658517526344951, -0.018683075655936136, 0.0050747255876311004]","[0.0, 0.0, 0.2600289285182953, 0.1495732218027115, 0.590397834777832]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2041542720129249, 0.19986786796963, 0.1940131693238949, 0.18908749046784373, 0.21287720022570636]","[0.0, 0.0, 0.2600289285182953, 0.1495732218027115, 0.590397834777832]",-0.0028614915390584575
98,0.9422141597660978,"[108.97620200965972, 77.28942157782016, 111.50786698160417, 86.29911255085757, 95.07905833052438]","[109.10554412167785, 76.65521509498481, 111.4270134766949, 87.44384423337328, 95.74155955561787]","[0.0011868840135084854, -0.00820560524180908, -0.000725092382249674, 0.013264698195373693, 0.006967898470243917]","[0.5, 0.0, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20408643388943654, 0.1984345889337041, 0.19886573047650682, 0.19404084953032524, 0.20457239717002737]","[0.5, 0.0, 0.5, 0.0, 0.0]",-0.0007221114791666327
99,0.9282670518157632,"[109.10554412167785, 76.65521509498481, 111.4270134766949, 87.44384423337328, 95.74155955561787]","[110.46920826401612, 75.97558918437346, 108.93257570392069, 86.1494583207079, 95.52059012166701]","[0.012498577898273121, -0.00886601009167104, -0.02238629300870493, -0.01480248179861451, -0.0023079782173643314]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20507526534930687, 0.19968281815671868, 0.20802357391160411, 0.18473152932299025, 0.20248681325938012]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.016178213073807058
