step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,1.0225788211810503,"[89.58773097572914, 109.71609670614086, 108.85430409791844, 102.081754373774, 91.70435012366322]","[88.17664386967778, 110.00284702154671, 107.9839746874268, 101.06429362321492, 92.16123981421241]","[-0.015750896810118525, 0.0026135665049575574, -0.007995360566622669, -0.009967116619426742, 0.004982203024535635]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21497256318734903, 0.1954908417352386, 0.2065757020191843, 0.2042222870720448, 0.17873860598618324]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.011306343528706271
90,1.035515249798741,"[88.17664386967778, 110.00284702154671, 107.9839746874268, 101.06429362321492, 92.16123981421241]","[87.27302718023256, 111.070134466352, 109.29037475987005, 102.92546402392912, 93.15365456599505]","[-0.010247800889096338, 0.009702362017923355, 0.012098092112508292, 0.018415706813852226, 0.010768244370228233]","[0.0, 0.0, 0.0, 0.24616584181785583, 0.7538341879844666]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20501457826718508, 0.20320396090448195, 0.21467994352778857, 0.18956579875462498, 0.18753571854591936]","[0.0, 0.0, 0.0, 0.24616584181785583, 0.7538341879844666]",0.011577767281762207
91,1.04532206321111,"[87.27302718023256, 111.070134466352, 109.29037475987005, 102.92546402392912, 93.15365456599505]","[85.9023745780397, 112.57590380615335, 109.04261744294134, 103.90021627529417, 92.24829460842206]","[-0.015705340429663896, 0.013556923713435408, -0.002266963741986232, 0.00947046739705178, -0.009718995586282576]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20306388410434004, 0.19626608569225315, 0.21183028902659554, 0.1938051124792484, 0.19503462869756283]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.008132529025637698
92,1.0353739775406812,"[85.9023745780397, 112.57590380615335, 109.04261744294134, 103.90021627529417, 92.24829460842206]","[86.39109590859817, 112.53022427204004, 108.00488434782432, 102.72903015009136, 92.6344227917053]","[0.005689264504725513, -0.0004057665323474638, -0.009516766191530879, -0.011272220282002417, 0.004185748743890544]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19653520202724695, 0.20339897304634988, 0.20894614050740962, 0.19174511542910916, 0.19937456898988437]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.010619241237873932
93,1.020866200293246,"[86.39109590859817, 112.53022427204004, 108.00488434782432, 102.72903015009136, 92.6344227917053]","[86.05631931396073, 112.01722920234981, 108.12627009074549, 101.28957936362032, 92.06816126648128]","[-0.0038751284622160643, -0.004558731425346462, 0.0011238912356061638, -0.014012113074249264, -0.006112862887884544]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21540688913382477, 0.19311760923685545, 0.19836870542169313, 0.2046556699929274, 0.18845112621469937]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.015399707043403916
94,1.0078746730799064,"[86.05631931396073, 112.01722920234981, 108.12627009074549, 101.28957936362032, 92.06816126648128]","[85.38467482642662, 110.59169970482388, 107.73678589065949, 100.58061684397632, 91.73052089431607]","[-0.0078047085082007485, -0.012725984276497578, -0.0036021236999956244, -0.006999362857445516, -0.0036672870134546046]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20192172089291122, 0.2054287502193818, 0.20072935040769876, 0.18771478909505643, 0.20420538938495184]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.014091832252987366
95,1.0101564294350684,"[85.38467482642662, 110.59169970482388, 107.73678589065949, 100.58061684397632, 91.73052089431607]","[85.60929046311941, 113.9209438094129, 106.56938175383748, 98.7433448180197, 94.256169150917]","[0.00263063175153383, 0.030103923834021742, -0.010835705995599276, -0.01826666094926276, 0.02753334693815555]","[0.0, 0.3679215610027313, 0.3679215610027313, 0.26415687799453735, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19740664120255239, 0.19454857221833244, 0.19771073498212183, 0.20402619276450387, 0.2063078588324894]","[0.0, 0.3679215610027313, 0.3679215610027313, 0.26415687799453735, 0.0]",0.001581862673213001
96,1.0037135618187616,"[85.60929046311941, 113.9209438094129, 106.56938175383748, 98.7433448180197, 94.256169150917]","[84.73377241912515, 114.36091410300277, 105.78886165641771, 98.62928426806941, 92.79981838018169]","[-0.010226904571431255, 0.0038620667884030706, -0.007324055789520066, -0.0011551213923377873, -0.015450986220366074]","[0.0, 0.0, 0.40462827682495117, 0.40462827682495117, 0.19074340164661407]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1990284848656736, 0.2000594712165527, 0.19677901254609392, 0.1883356258070827, 0.2157974055645971]","[0.0, 0.0, 0.40462830662727356, 0.40462830662727356, 0.19074341654777527]",-0.007173266864854137
97,0.9965070157405805,"[84.73377241912515, 114.36091410300277, 105.78886165641771, 98.62928426806941, 92.79981838018169]","[83.95719104405089, 114.6289270441011, 105.83198076125753, 96.98908960164877, 91.94436195074087]","[-0.009164956933971902, 0.002343571168528259, 0.0004075958864162879, -0.016629895254665687, -0.00921829853088928]","[0.0, 0.0, 0.21176372468471527, 0.0, 0.7882362604141235]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18856952700945592, 0.2029411889279224, 0.20417676110980776, 0.1946598995163709, 0.209652623436443]","[0.0, 0.0, 0.21176372468471527, 0.0, 0.7882362604141235]",-0.00824849963973127
98,0.9924974371451801,"[83.95719104405089, 114.6289270441011, 105.83198076125753, 96.98908960164877, 91.94436195074087]","[83.82143017762581, 114.88864445581301, 104.98147315724253, 94.62064499056389, 91.57441157425359]","[-0.0016170248758541953, 0.0022657231329748294, -0.008036395028206283, -0.024419701440775456, -0.004023633082423066]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18986471407419278, 0.20274644048314508, 0.1981115224628211, 0.2041514060483297, 0.20512591693151133]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.005304429999732071
99,1.01030027957304,"[83.82143017762581, 114.88864445581301, 104.98147315724253, 94.62064499056389, 91.57441157425359]","[83.50280908141899, 115.08376977118988, 106.86456983287616, 92.8166363265483, 90.30008111847388]","[-0.0038011889743665385, 0.0016983864358493409, 0.01793741904167318, -0.019065698233144465, -0.013915791910346125]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20330104899817675, 0.20474026386482297, 0.18824583569439493, 0.2031073637157104, 0.20060548772689485]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.016740044613850782
