step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,0.992121597063401,"[108.90035919456713, 109.02578684880692, 84.53786244782367, 118.90224408772309, 98.19675217150618]","[111.32352111954386, 106.91794394971382, 84.33796918036782, 118.9882402389553, 98.79617784190096]","[0.02225118395291402, -0.019333434410486593, -0.0023645413033624076, 0.0007232508679042501, 0.006104332955410266]","[0.24671848118305206, 0.3006572425365448, 0.15196703374385834, 0.0, 0.3006572425365448]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20356619709909843, 0.2209616591270031, 0.190450893474519, 0.19709121810638888, 0.1879300321929906]","[0.24671848118305206, 0.3006572425365448, 0.15196703374385834, 0.0, 0.3006572425365448]",0.000587797150044244
90,0.9787821192750537,"[111.32352111954386, 106.91794394971382, 84.33796918036782, 118.9882402389553, 98.79617784190096]","[109.82673116789857, 106.11641756048279, 83.50329634628359, 118.67114132113953, 97.78417863297635]","[-0.013445406115370422, -0.007496649857090467, -0.009896762302862344, -0.002664960143783649, -0.010243303243411534]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19613066691130754, 0.19847830752849513, 0.20345939903834165, 0.19029088618463794, 0.21164074033721778]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.014727240576859733
91,0.9789955643057178,"[109.82673116789857, 106.11641756048279, 83.50329634628359, 118.67114132113953, 97.78417863297635]","[111.38167346883365, 108.0893760605659, 83.55723551636973, 120.02723520911631, 97.80550263000875]","[0.014158140594733264, 0.01859239640236243, 0.0006459525844639223, 0.011427326584034588, 0.00021807205757113786]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20346496399242608, 0.19600987549697857, 0.19349389795191363, 0.2110671281412558, 0.19596413441742608]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.0011036869659365226
92,0.9717382931776731,"[111.38167346883365, 108.0893760605659, 83.55723551636973, 120.02723520911631, 97.80550263000875]","[111.29697441406883, 107.288112054136, 83.63173815859412, 121.23810664875651, 97.39987411264373]","[-0.0007604397754764047, -0.0074129765165905845, 0.0008916360356344286, 0.010088305687709721, -0.004147297508397666]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19913947616302816, 0.21593019852578568, 0.18931126369823653, 0.19517399325745616, 0.20044506835549344]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.008737617357533716
93,0.9702119374027789,"[111.29697441406883, 107.288112054136, 83.63173815859412, 121.23810664875651, 97.39987411264373]","[112.5493629412879, 107.44195785549252, 84.4191061770381, 121.12073819505876, 96.35353986030417]","[0.011252673613207911, 0.0014339501218820626, 0.009414703505873192, -0.0009680822056862283, -0.010742665346050331]","[0.0, 0.0, 0.455015629529953, 0.0, 0.5449844002723694]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2062543576119842, 0.2104578500482975, 0.19220511944305854, 0.19967563272523425, 0.19140704017142554]","[0.0, 0.0, 0.455015629529953, 0.0, 0.5449844002723694]",-0.002514591317846172
94,0.9792942153535745,"[112.5493629412879, 107.44195785549252, 84.4191061770381, 121.12073819505876, 96.35353986030417]","[112.07363817741167, 108.64670804451667, 84.06204247447036, 120.43707959686606, 97.2555176620791]","[-0.004226809920944593, 0.011213032720834449, -0.004229655095126602, -0.00564443883335412, 0.009361127812041401]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20275368958178938, 0.19216880452554758, 0.20406994924063107, 0.2085820458727488, 0.19242551077928316]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.008012195047649145
95,0.9691198374705049,"[112.07363817741167, 108.64670804451667, 84.06204247447036, 120.43707959686606, 97.2555176620791]","[112.21182069679084, 107.4077087101099, 83.36812389513113, 119.64764857852826, 96.24508139849893]","[0.0012329618421098227, -0.011403928905964693, -0.008254838437335954, -0.0065547173759129915, -0.010389500646030227]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19623822484966671, 0.1985423002402355, 0.1981778858880387, 0.19670957351561563, 0.21033201550644343]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.011746096338249601
96,0.9752623779857877,"[112.21182069679084, 107.4077087101099, 83.36812389513113, 119.64764857852826, 96.24508139849893]","[112.13788091436838, 107.10106430184366, 83.9190220648476, 118.23648807878708, 95.30821961850731]","[-0.0006589304225109272, -0.0028549571715924134, 0.0066080192761616766, -0.011794301990105555, -0.009734126319791633]","[0.0, 0.02850605547428131, 0.9714938998222351, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19989953864727825, 0.1827763339369174, 0.20467267217304314, 0.19734893488397937, 0.21530252035878197]","[0.0, 0.02850605733692646, 0.9714939594268799, 0.0, 0.0]",0.005085839109007585
97,0.9697893866031648,"[112.13788091436838, 107.10106430184366, 83.9190220648476, 118.23648807878708, 95.30821961850731]","[111.447965767139, 104.98615409959778, 84.89654423524789, 116.56045568224302, 95.58953389340635]","[-0.006152382599027564, -0.01974686447825966, 0.011648398019282458, -0.01417525523446901, 0.0029516265860916276]","[0.0, 0.0, 0.0, 0.5, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18380090714546826, 0.20961499174790024, 0.20085464124370567, 0.2072858587100764, 0.19844360115284934]","[0.0, 0.0, 0.0, 0.5, 0.5]",-0.006539539075757519
98,0.9875285878530358,"[111.447965767139, 104.98615409959778, 84.89654423524789, 116.56045568224302, 95.58953389340635]","[113.48655055775703, 106.90023914225453, 83.96461690162496, 116.872226228995, 96.90038838363752]","[0.018291807989366807, 0.018231785506124032, -0.010977211640565218, 0.0026747540143623725, 0.013713368366174093]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19112276866487563, 0.20481708069685964, 0.20265670741537678, 0.19480050069520546, 0.20660294252768238]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.016960449637929538
99,0.9882963381473532,"[113.48655055775703, 106.90023914225453, 83.96461690162496, 116.872226228995, 96.90038838363752]","[116.07775408515361, 105.60775959271372, 83.66326164663188, 118.7867616690475, 97.94572323215476]","[0.022832692637686954, -0.012090520656561706, -0.003589074375771391, 0.016381440670953092, 0.010787726096397738]","[0.0, 0.06469988077878952, 0.5933211445808411, 0.0, 0.34197893738746643]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2064333865426616, 0.1888678434427174, 0.20737491715946169, 0.1945692081789238, 0.20275464467623555]","[0.0, 0.06469988077878952, 0.5933211445808411, 0.0, 0.34197893738746643]",-8.978112886987835e-05
